Num,Products_Num,A_Pro/IS,Output,Bromide,Bromide_Num,Amine,Amine_Num,Product
621,1904-25-01-W165,3.616848882,0.226053055125,FC1=CN=CC(Br)=C1,B29,NC1=CC=CC=C1C(F)(F)F,A21,FC(F)(F)c1c(Nc2cc(F)cnc2)cccc1
627,1904-25-01-W171,4.747303608,0.2967064755,CC1=CC=CC(Br)=N1,B27,FC(F)(F)C1=CC=C(N)C=C1,A22,FC(F)(F)c1ccc(Nc2nc(C)ccc2)cc1
631,1904-25-01-W175,1.90756405,0.119222753125,N#CC1=C(Br)C=NC=C1,B31,FC(F)(F)C1=CC=C(N)C=C1,A22,FC(F)(F)c1ccc(Nc2c(C#N)ccnc2)cc1
639,1904-25-01-W183,2.038656957,0.1274160598125,N#CC1=C(Br)C=NC=C1,B31,O=C(O)C1=CC=C(OC)C(N)=C1,A23,O=C(O)c1cc(Nc2c(C#N)ccnc2)c(OC)cc1
647,1904-25-01-W191,2.180410359,0.1362756474375,N#CC1=C(Br)C=NC=C1,B31,O=C(O)C1=CC=C([N+]([O-])=O)C(N)=C1,A24,O=[N+]([O-])c1c(Nc2c(C#N)ccnc2)cc(C(=O)O)cc1
653,1904-25-01-W197,5.046018871,0.3153761794375,BrC1=CN=CC(C(C)=O)=C1,B37,NC1=CC=CC=C1C,A01,O=C(C)c1cc(Nc2c(C)cccc2)cnc1
658,1904-25-01-W202,7.078966756,0.44243542225,COC1=CN=C(Br)C=C1,B34,Nc1ccc(CC)cc1,A50,O(C)c1cnc(Nc2ccc(CC)cc2)cc1
661,1904-25-01-W205,4.90663776,0.30666486,BrC1=CN=CC(C(C)=O)=C1,B37,Nc1ccc(CC)cc1,A50,O=C(C)c1cc(Nc2ccc(CC)cc2)cnc1
663,1904-25-01-W207,4.627405096,0.2892128185,O=[N+](C1=CC(Br)=NC=C1)[O-],B39,Nc1ccc(CC)cc1,A50,O=[N+]([O-])c1cc(Nc2ccc(CC)cc2)ncc1
670,1904-25-01-W214,11.6038624,0.7252414,CN(C)C1=NC=CC(Br)=C1,B38,NC1=CC=C(C)C=C1,A03,N(C)(C)c1nccc(Nc2ccc(C)cc2)c1
671,1904-25-01-W215,3.405049934,0.212815620875,O=[N+](C1=CC(Br)=NC=C1)[O-],B39,NC1=CC=C(C)C=C1,A03,O=[N+]([O-])c1cc(Nc2ccc(C)cc2)ncc1
674,1904-25-01-W218,4.542137195,0.2838835746875,COC1=CN=C(Br)C=C1,B34,OC1=CC=CC=C1N,A04,O(C)c1cnc(Nc2c(O)cccc2)cc1
686,1904-25-01-W230,10.84412502,0.67775781375,CN(C)C1=NC=CC(Br)=C1,B38,NC1=CC=CC=C1F,A05,Fc1c(Nc2cc(N(C)C)ncc2)cccc1
691,1904-25-01-W235,3.337056372,0.20856602325,COC1=NC=CC(Br)=C1,B35,FC1=CC(N)=CC=C1,A06,Fc1cc(Nc2cc(OC)ncc2)ccc1
693,1904-25-01-W237,4.014830417,0.2509269010625,BrC1=CN=CC(C(C)=O)=C1,B37,FC1=CC(N)=CC=C1,A06,Fc1cc(Nc2cc(C(=O)C)cnc2)ccc1
700,1904-25-01-W244,8.970572803,0.5606608001875,COC1=CN=CC(Br)=C1,B36,NC1=CC=C(F)C=C1,A07,Fc1ccc(Nc2cc(OC)cnc2)cc1
711,1904-25-01-W255,0.674645644,0.0421653527499999,O=[N+](C1=CC(Br)=NC=C1)[O-],B39,NC1=CC=CC=C1C#C,A08,O=[N+]([O-])c1cc(Nc2c(C#C)cccc2)ncc1
732,1904-25-01-W276,3.125947235,0.1953717021875,COC1=CN=CC(Br)=C1,B36,NC1=C(C)C=CC=C1C,A11,O(C)c1cc(Nc2c(C)cccc2C)cnc1
741,1904-25-01-W285,4.438902166,0.277431385375,BrC1=CN=CC(C(C)=O)=C1,B37,NC1=CC=C(OC)C=C1,A12,O=C(C)c1cc(Nc2ccc(OC)cc2)cnc1
764,1904-25-01-W308,13.27264668,0.8295404175,COC1=CN=CC(Br)=C1,B36,NC1=CC(C(C)=O)=CC=C1,A15,O=C(C)c1cc(Nc2cc(OC)cnc2)ccc1
781,1904-25-01-W325,3.077883148,0.19236769675,BrC1=CN=CC(C(C)=O)=C1,B37,CC(C1=CC=C(N)C=C1)=O,A17,O=C(C)c1cc(Nc2ccc(C(=O)C)cc2)cnc1
782,1904-25-01-W326,7.468846664,0.4668029165,CN(C)C1=NC=CC(Br)=C1,B38,CC(C1=CC=C(N)C=C1)=O,A17,O=C(C)c1ccc(Nc2cc(N(C)C)ncc2)cc1
785,1904-25-01-W329,0.924330268,0.0577706417499999,N#CC1=CN=C(Br)C=C1,B33,NC1=CC=C([N+]([O-])=O)C=C1,A18,O=[N+]([O-])c1ccc(Nc2ncc(C#N)cc2)cc1
795,1904-25-01-W339,4.011935484,0.25074596775,COC1=NC=CC(Br)=C1,B35,NC1=CC=C(C)C(C)=C1,A49,O(C)c1nccc(Nc2cc(C)c(C)cc2)c1
796,1904-25-01-W340,9.61545017,0.600965635625,COC1=CN=CC(Br)=C1,B36,NC1=CC=C(C)C(C)=C1,A49,O(C)c1cc(Nc2cc(C)c(C)cc2)cnc1
809,1904-25-01-W353,0.105327049,0.00658294056249989,N#CC1=CN=C(Br)C=C1,B33,NC1=CC=CC=C1C(F)(F)F,A21,FC(F)(F)c1c(Nc2ncc(C#N)cc2)cccc1
812,1904-25-01-W356,7.093175176,0.4433234485,COC1=CN=CC(Br)=C1,B36,NC1=CC=CC=C1C(F)(F)F,A21,FC(F)(F)c1c(Nc2cc(OC)cnc2)cccc1
813,1904-25-01-W357,4.090891397,0.2556807123125,BrC1=CN=CC(C(C)=O)=C1,B37,NC1=CC=CC=C1C(F)(F)F,A21,FC(F)(F)c1c(Nc2cc(C(=O)C)cnc2)cccc1
815,1904-25-01-W359,0.116598688,0.00728741799999988,O=[N+](C1=CC(Br)=NC=C1)[O-],B39,NC1=CC=CC=C1C(F)(F)F,A21,FC(F)(F)c1c(Nc2nccc([N+](=O)[O-])c2)cccc1
830,1904-25-01-W374,14.6413518,0.9150844875,CN(C)C1=NC=CC(Br)=C1,B38,O=C(O)C1=CC=C(OC)C(N)=C1,A23,O=C(O)c1cc(Nc2cc(N(C)C)ncc2)c(OC)cc1
834,1904-25-01-W378,4.10190156,0.2563688475,COC1=CN=C(Br)C=C1,B34,O=C(O)C1=CC=C([N+]([O-])=O)C(N)=C1,A24,O=[N+]([O-])c1c(Nc2ncc(OC)cc2)cc(C(=O)O)cc1
837,1904-25-01-W381,3.642043991,0.2276277494375,BrC1=CN=CC(C(C)=O)=C1,B37,O=C(O)C1=CC=C([N+]([O-])=O)C(N)=C1,A24,O=[N+]([O-])c1c(Nc2cc(C(=O)C)cnc2)cc(C(=O)O)cc1
851,1904-25-01-W395,2.856481867,0.1785301166875,CC1=CC(Br)=CC(C)=N1,B43,Nc1ccc(CC)cc1,A50,N(c1cc(C)nc(C)c1)c1ccc(CC)cc1
853,1904-25-01-W397,2.187573852,0.13672336575,FC(C1=NC=C(Br)C=C1)(F)F,B45,Nc1ccc(CC)cc1,A50,FC(F)(F)c1ncc(Nc2ccc(CC)cc2)cc1
858,1904-25-01-W402,1.388610789,0.0867881743124999,O=C(OC)C1=CN=C(Br)C=C1,B42,NC1=CC=C(C)C=C1,A03,O=C(OC)c1cnc(Nc2ccc(C)cc2)cc1
860,1904-25-01-W404,2.505452585,0.1565907865625,FC(C1=CC(Br)=NC=C1)(F)F,B44,NC1=CC=C(C)C=C1,A03,FC(F)(F)c1cc(Nc2ccc(C)cc2)ncc1
865,1904-25-01-W409,2.554083218,0.159630201125,FC(C1=CC=CC(Br)=N1)F,B41,OC1=CC=CC=C1N,A04,FC(F)c1nc(Nc2c(O)cccc2)ccc1
867,1904-25-01-W411,3.702657055,0.2314160659375,CC1=CC(Br)=CC(C)=N1,B43,OC1=CC=CC=C1N,A04,Oc1c(Nc2cc(C)nc(C)c2)cccc1
868,1904-25-01-W412,2.959322179,0.1849576361875,FC(C1=CC(Br)=NC=C1)(F)F,B44,OC1=CC=CC=C1N,A04,FC(F)(F)c1cc(Nc2c(O)cccc2)ncc1
882,1904-25-01-W426,1.182917977,0.0739323735624999,O=C(OC)C1=CN=C(Br)C=C1,B42,FC1=CC(N)=CC=C1,A06,Fc1cc(Nc2ncc(C(=O)OC)cc2)ccc1
883,1904-25-01-W427,2.362676857,0.1476673035625,CC1=CC(Br)=CC(C)=N1,B43,FC1=CC(N)=CC=C1,A06,Fc1cc(Nc2cc(C)nc(C)c2)ccc1
885,1904-25-01-W429,2.080920688,0.130057543,FC(C1=NC=C(Br)C=C1)(F)F,B45,FC1=CC(N)=CC=C1,A06,FC(F)(F)c1ncc(Nc2cc(F)ccc2)cc1
893,1904-25-01-W437,2.276645416,0.1422903385,FC(C1=NC=C(Br)C=C1)(F)F,B45,NC1=CC=C(F)C=C1,A07,FC(F)(F)c1ncc(Nc2ccc(F)cc2)cc1
903,1904-25-01-W447,1.531940139,0.0957462586874999,FC(C1=NC=CC=C1Br)(F)F,B47,NC1=CC=CC=C1C#C,A08,FC(F)(F)c1c(Nc2c(C#C)cccc2)cccn1
906,1904-25-01-W450,0.030297573,0.00189359831249988,O=C(OC)C1=CN=C(Br)C=C1,B42,C#CC1=CC=CC(N)=C1,A09,O=C(OC)c1cnc(Nc2cc(C#C)ccc2)cc1
913,1904-25-01-W457,0.995616307,0.0622260191874999,FC(C1=CC=CC(Br)=N1)F,B41,N#Cc1ccc(N)cc1,A10,FC(F)c1nc(Nc2ccc(C#N)cc2)ccc1
925,1904-25-01-W469,0.681209206,0.0425755753749999,FC(C1=NC=C(Br)C=C1)(F)F,B45,NC1=C(C)C=CC=C1C,A11,FC(F)(F)c1ncc(Nc2c(C)cccc2C)cc1
926,1904-25-01-W470,0.448131099,0.0280081936874998,FC(C1=NC=CC(Br)=C1)(F)F,B46,NC1=C(C)C=CC=C1C,A11,FC(F)(F)c1nccc(Nc2c(C)cccc2C)c1
927,1904-25-01-W471,0.027954946,0.00174718412499986,FC(C1=NC=CC=C1Br)(F)F,B47,NC1=C(C)C=CC=C1C,A11,FC(F)(F)c1c(Nc2c(C)cccc2C)cccn1
930,1904-25-01-W474,4.374724305,0.2734202690625,O=C(OC)C1=CN=C(Br)C=C1,B42,NC1=CC=C(OC)C=C1,A12,O=C(OC)c1cnc(Nc2ccc(OC)cc2)cc1
932,1904-25-01-W476,6.116453436,0.38227833975,FC(C1=CC(Br)=NC=C1)(F)F,B44,NC1=CC=C(OC)C=C1,A12,FC(F)(F)c1cc(Nc2ccc(OC)cc2)ncc1
956,1904-25-01-W500,5.013924266,0.313370266625,FC(C1=CC(Br)=NC=C1)(F)F,B44,NC1=CC(C(C)=O)=CC=C1,A15,FC(F)(F)c1cc(Nc2cc(C(=O)C)ccc2)ncc1
964,1904-25-01-W508,4.054635326,0.253414707875,FC(C1=CC(Br)=NC=C1)(F)F,B44,CC(C1=CC=CC=C1N)=O,A16,FC(F)(F)c1cc(Nc2c(C(=O)C)cccc2)ncc1
970,1904-25-01-W514,1.985914718,0.124119669875,O=C(OC)C1=CN=C(Br)C=C1,B42,CC(C1=CC=C(N)C=C1)=O,A17,O=C(OC)c1cnc(Nc2ccc(C(=O)C)cc2)cc1
978,1904-25-01-W522,0.642640096,0.0401650059999999,O=C(OC)C1=CN=C(Br)C=C1,B42,NC1=CC=C([N+]([O-])=O)C=C1,A18,O=[N+]([O-])c1ccc(Nc2ncc(C(=O)OC)cc2)cc1
983,1904-25-01-W527,2.12757886,0.13297367875,FC(C1=NC=CC=C1Br)(F)F,B47,NC1=CC=C([N+]([O-])=O)C=C1,A18,FC(F)(F)c1c(Nc2ccc([N+](=O)[O-])cc2)cccn1
993,1904-25-01-W537,3.122201493,0.1951375933125,FC(C1=CC=CC(Br)=N1)F,B41,NC1=CC=C(C(C)(C)C)C=C1,A20,FC(F)c1nc(Nc2ccc(C(C)(C)C)cc2)ccc1
997,1904-25-01-W541,2.639028439,0.1649392774375,FC(C1=NC=C(Br)C=C1)(F)F,B45,NC1=CC=C(C(C)(C)C)C=C1,A20,FC(F)(F)c1ncc(Nc2ccc(C(C)(C)C)cc2)cc1
1005,1904-25-01-W549,2.912581907,0.1820363691875,FC(C1=NC=C(Br)C=C1)(F)F,B45,NC1=CC=CC=C1C(F)(F)F,A21,FC(F)(F)c1c(Nc2cnc(C(F)(F)F)cc2)cccc1
1012,1904-25-01-W556,2.752625013,0.1720390633125,FC(C1=CC(Br)=NC=C1)(F)F,B44,FC(F)(F)C1=CC=C(N)C=C1,A22,FC(F)(F)c1cc(Nc2ccc(C(F)(F)F)cc2)ncc1
